Date,Close/Last,Volume,Open,High,Low
02/15/2022,$146.9,3043753,$144.44,$147.145,$141.1
02/14/2022,$142.09,2538889,$142.42,$147.74,$141.1101
02/11/2022,$141.24,2690370,$146.965,$150.48,$140.16
02/10/2022,$145.72,3348835,$145.78,$152.69,$144.29
02/09/2022,$149.6,3067123,$146.49,$149.81,$143.9
02/08/2022,$142.69,2565110,$139.36,$143.19,$137.2801
02/07/2022,$141.44,2531119,$144.59,$147.48,$139.78
02/04/2022,$144.1,3457854,$139.3,$145.21,$136.92
02/03/2022,$137.94,3355981,$144.072,$146.45,$137.35
02/02/2022,$148.11,3063437,$155.79,$156.05,$146.58
02/01/2022,$155.68,3315996,$155.23,$155.95,$150.07
01/31/2022,$154.28,4960859,$146.67,$154.34,$145.9
01/28/2022,$143.81,3682700,$137.58,$143.89,$134.7
01/27/2022,$136.81,3580275,$143.6,$143.81,$136.1699
01/26/2022,$140.33,4888340,$150.028,$152,$138.89
01/25/2022,$145.89,5122217,$150,$152.14,$142.12
01/24/2022,$152.95,8235232,$141.68,$153.24,$138.91
01/21/2022,$147.66,5722561,$153.98,$156.91,$147.11
01/20/2022,$155.81,3710654,$159.55,$163.48,$155.65
01/19/2022,$157.23,3305196,$158.65,$162.99,$156.94
01/18/2022,$157.7,4364412,$156.324,$162.9799,$156
01/14/2022,$159.72,4700697,$161.42,$164.89,$156.88
01/13/2022,$162.1,4612516,$170.1,$170.39,$162
01/12/2022,$170.65,2704254,$177,$179.9,$169.7
01/11/2022,$175.97,2410998,$172.15,$178.88,$169.45
01/10/2022,$172.56,3502327,$169.32,$173.23,$164.9
01/07/2022,$171.6,3089411,$176.05,$180.67,$170.72
01/06/2022,$176.33,4002529,$173.09,$181.88,$171.23
01/05/2022,$174.88,3772259,$175.975,$183.67,$174.29
01/04/2022,$179.85,5269802,$183.32,$183.555,$172.1
01/03/2022,$184.26,3175166,$184.44,$184.91,$177.24
12/31/2021,$183.91,2817386,$189.2,$191.6106,$183.62
12/30/2021,$190.52,4141928,$182.32,$192.91,$180.84
12/29/2021,$181.81,2565682,$184,$185.2144,$179.785
12/28/2021,$183.77,3132495,$186.6,$190.63,$183.09
12/27/2021,$187.44,3070994,$189.54,$190.44,$185.66
12/23/2021,$191.65,3106628,$191,$193.41,$186.65
12/22/2021,$193.13,2865894,$197.05,$200.25,$190.42
12/21/2021,$199.42,4246782,$199.04,$200.53,$191.67
12/20/2021,$197.97,7774054,$205,$205.22,$197.02
12/17/2021,$199.74,10512600,$184.12,$201.69,$183.355
12/16/2021,$182.4,4224447,$183.79,$185.72,$177
12/15/2021,$183.73,4792266,$181.13,$185.465,$174.66
12/14/2021,$181.94,3511246,$180.57,$183.42,$178.8
12/13/2021,$184.57,2767816,$181.86,$188.97,$181
12/10/2021,$185.25,2174579,$188.27,$191.36,$183.91
12/09/2021,$188.27,3797215,$195.165,$198.51,$185.65
12/08/2021,$194.86,3320757,$188.29,$195.98,$184.3
12/07/2021,$189.06,3988298,$187.85,$190.865,$185.58
12/06/2021,$185.84,4157872,$180.635,$186.13,$175.27
12/03/2021,$183.92,8934232,$187.73,$187.83,$177.12
12/02/2021,$191.75,6610833,$195.44,$198.49,$188.37
12/01/2021,$197.71,7587130,$211.42,$211.5,$196.2664
11/30/2021,$211.41,5916217,$220.66,$221.405,$207.4
11/29/2021,$218.98,7035440,$216.43,$219.36,$208.46
11/26/2021,$220.21,10808630,$235.7,$235.97,$219.21
11/24/2021,$208.3,9218637,$203.8967,$211.5,$202.0201
11/23/2021,$206.64,25297460,$218.05,$218.61,$195.8
11/22/2021,$242.28,8012833,$249.26,$251.7,$238.2
11/19/2021,$251.3,3882732,$262.24,$265.23,$249.33
11/18/2021,$255.75,2360160,$260.88,$263.5,$254.58
11/17/2021,$263.71,2417296,$264,$266.19,$261.52
11/16/2021,$264.49,1972023,$263,$268.88,$261.21
11/15/2021,$263.71,3994862,$255,$265.33,$255
11/12/2021,$254.97,3173610,$248.38,$255.14,$245.53
11/11/2021,$247.6,3286194,$251.27,$253.19,$245.16
11/10/2021,$251.26,4903872,$257.01,$259.47,$249
11/09/2021,$258.4,3022512,$260.99,$265.66,$257.57
11/08/2021,$259.9,3944114,$262.65,$263.18,$257.94
11/05/2021,$264.7,5420965,$267.1,$275.64,$259.77
11/04/2021,$282.2,1986800,$286.218,$291.31,$280.73
11/03/2021,$285.66,2435759,$280.22,$286.05,$274.025
11/02/2021,$280.29,2092710,$281.096,$286.45,$276.27
11/01/2021,$278.94,2773158,$273.2,$279.47,$271.3444
10/29/2021,$274.65,1493807,$272.02,$276.614,$271.5975
10/28/2021,$276.58,1594774,$271.16,$278.26,$269.21
10/27/2021,$272.81,3104808,$278.94,$282.48,$272.25
10/26/2021,$278.7,2421967,$283.33,$286.94,$277.77
10/25/2021,$279.79,2925569,$276.04,$282.98,$275.72
10/22/2021,$277.58,3320476,$283.51,$286.66,$276.12
10/21/2021,$274.78,1496567,$273.64,$278.14,$272.6
10/20/2021,$275.71,1740728,$277.35,$280.2,$272.675
10/19/2021,$276.4,2379428,$274.53,$279.81,$273.83
10/18/2021,$274.23,2649167,$265.67,$274.83,$265.5
10/15/2021,$266.32,2796397,$267,$267.98,$264.2526
10/14/2021,$267.01,3066928,$270.5,$274,$266.84
10/13/2021,$266.24,3770608,$257.74,$268.28,$257.3038
10/12/2021,$255.49,3061119,$255.27,$257.34,$253.1
10/11/2021,$253.97,1722495,$252.18,$258.41,$252
10/08/2021,$255.05,2265296,$257.23,$260.54,$253.633
10/07/2021,$256.27,2672193,$254.43,$258.48,$253.81
10/06/2021,$253.65,3905535,$251.3,$257.88,$250.11
10/05/2021,$257.12,3712081,$259.84,$262.74,$256.85
10/04/2021,$259.58,5004600,$264.24,$264.5734,$253.41
10/01/2021,$267.51,8664771,$268.771,$274.57,$262.7
09/30/2021,$261.5,4733067,$257.387,$264.879,$255.25
09/29/2021,$257.41,4316320,$262.32,$266.86,$256.88
09/28/2021,$261.89,5212907,$269.49,$270.615,$259.8
09/27/2021,$272.88,3084096,$269.49,$275.24,$266.11
09/24/2021,$272.36,4051722,$274.64,$275.9,$267.1906
09/23/2021,$276.19,2867881,$279.91,$280.3592,$275.45
09/22/2021,$277.95,2973663,$276.2,$279.39,$275.25
09/21/2021,$278.24,4168329,$281.027,$281.17,$275.065
09/20/2021,$280.67,3905341,$278.65,$285,$276.91
09/17/2021,$287.68,5423407,$279.79,$287.78,$278.37
09/16/2021,$278.22,4676349,$277.68,$279.2899,$273.5
09/15/2021,$279.12,4647403,$282.33,$283.07,$277.02
09/14/2021,$281.44,6036816,$290.338,$291.88,$280.92
09/13/2021,$290.24,4916085,$300.16,$300.275,$289.82
09/10/2021,$301.5,6094949,$296.91,$306.2634,$296.81
09/09/2021,$295.86,3350142,$292.16,$297.57,$291.13
09/08/2021,$293.6,3934430,$299.55,$299.96,$290.53
09/07/2021,$299.96,4256775,$298.295,$300.98,$294.8
09/03/2021,$298.29,6131395,$295.325,$301.805,$292.03
09/02/2021,$295.09,6652997,$292.8,$296.6899,$290.41
09/01/2021,$290.86,14996030,$292.85,$299.4,$290.05
08/31/2021,$289.5,34582850,$294,$295.8699,$288.3
08/30/2021,$347.5,10094420,$341.7,$348.3,$339.65
08/27/2021,$340.81,3096215,$343.88,$344.7797,$337.65
08/26/2021,$340.63,4849031,$350.75,$357.93,$340.25
08/25/2021,$337.74,2039229,$341.64,$344.0499,$336.791
08/24/2021,$340.25,1778083,$344.416,$346.33,$337.76
08/23/2021,$341.3,2147316,$338.225,$342.4899,$336.79
08/20/2021,$336.86,2356240,$333.45,$344.36,$333.45
08/19/2021,$332.38,2475954,$336.24,$337.99,$331.45
08/18/2021,$340.93,2092661,$345.5,$346.97,$339.05
08/17/2021,$345.54,1991482,$345.5,$349.46,$341.2957
08/16/2021,$348.41,2407434,$354.6,$355,$342.57
08/13/2021,$355.24,1745629,$362.22,$363.39,$353.59
08/12/2021,$362.86,2063812,$358.34,$364.15,$355.02
08/11/2021,$358.56,3510796,$374.92,$375.98,$352.745
08/10/2021,$372.55,2806522,$385.7,$392.78,$371.58
08/09/2021,$383.34,2306576,$384.93,$385.4999,$378.2
08/06/2021,$383.47,3092007,$392.3,$395,$380.7
08/05/2021,$398.68,3427584,$395.7325,$404.3478,$391.82
08/04/2021,$400.58,5563798,$376.88,$403,$376.5
08/03/2021,$374.88,2190911,$378.13,$385.62,$371.5893
08/02/2021,$378.96,3163580,$378,$382.4199,$364
07/30/2021,$378.1,2872548,$380.51,$392,$377.53
07/29/2021,$386.02,6662141,$376.07,$396.8946,$375
07/28/2021,$369.49,1870739,$368.481,$374.145,$364.23
07/27/2021,$367.54,3079957,$374.76,$377.6994,$357.87
07/26/2021,$373.14,3842000,$366.48,$375.83,$362.5
07/23/2021,$359.23,2874302,$361.6,$362.5,$351
07/22/2021,$361.39,3096011,$357.03,$367.1,$356.21
07/21/2021,$352.97,2953384,$355.34,$355.8,$348.3331
07/20/2021,$355.81,4061077,$357.825,$359.24,$347.08
07/19/2021,$354.2,7787637,$356.33,$357.5,$343.82
07/16/2021,$361.97,1887136,$359.87,$365.5,$354.34
07/15/2021,$356.81,2399727,$363.93,$368.5755,$355.35
07/14/2021,$360.61,2599594,$380.8,$381.31,$360.45
07/13/2021,$378.39,1757416,$379.04,$384.5,$375.41
07/12/2021,$379.12,1902545,$385.41,$390.88,$378.27
07/09/2021,$385.08,1918192,$381.02,$387.5299,$377.7923
07/08/2021,$386.01,2748854,$386,$390.5,$377.5
07/07/2021,$393.91,2026580,$403.86,$406.48,$393.3
07/06/2021,$401.12,3436160,$392.58,$403.47,$391.5601
07/02/2021,$388.89,2066642,$390.48,$398.72,$386.5501
07/01/2021,$386.48,1468446,$386.12,$390.11,$382
06/30/2021,$387.03,2249364,$395,$395.4322,$385.54
06/29/2021,$394.73,2582740,$388.85,$395.44,$382.77
06/28/2021,$388.86,3459901,$375.94,$393.33,$374.5
06/25/2021,$372.47,3647178,$374.07,$374.08,$364.08
06/24/2021,$373.4,2438864,$378.45,$382.5,$372.3201
06/23/2021,$376.92,2358930,$375,$382.71,$373.9901
06/22/2021,$374.65,1998979,$368.51,$377,$368.5
06/21/2021,$369.25,1896884,$368.78,$372.6244,$363.2901
06/18/2021,$374.24,4569088,$374.01,$379.89,$370.93
06/17/2021,$372.95,3416645,$358.205,$374.52,$358.205
06/16/2021,$361.83,2669178,$357.815,$366.83,$355.41
06/15/2021,$359,2587908,$364.5,$364.5,$357.048
06/14/2021,$365.91,3444302,$361.87,$369.5773,$359.3989
06/11/2021,$366.4,6783411,$347.64,$367.96,$345.1001
06/10/2021,$346.5,2809175,$332.05,$346.88,$331
06/09/2021,$333.63,2721234,$330.63,$340.34,$330.23
06/08/2021,$341.26,2842679,$343,$350.15,$339.22
06/07/2021,$342.66,4538681,$332.67,$344.93,$331.1225
06/04/2021,$336,5604900,$321.591,$338.99,$319.77
06/03/2021,$319.01,3107262,$320.114,$325.83,$318.25
06/02/2021,$327.11,6252059,$331.8841,$333.7899,$322.21
06/01/2021,$327.72,6607106,$333.33,$336.14,$321.7
05/28/2021,$331.53,2745710,$330.51,$336.33,$329.63
05/27/2021,$326.43,3622149,$324.11,$331,$317.55
05/26/2021,$326.05,2374274,$324.3,$329.46,$323.24
05/25/2021,$321.28,2160143,$322.71,$325.51,$316.08
05/24/2021,$321.56,1855034,$318.52,$324.03,$316.5
05/21/2021,$316.4,2057281,$328.21,$329.45,$316.061
05/20/2021,$324.71,3029444,$314.25,$325.95,$313.03
05/19/2021,$310.46,1728378,$301.58,$311.51,$299
05/18/2021,$312.86,3311947,$309.41,$322.25,$304.97
05/17/2021,$308.93,2902462,$304.83,$311.91,$301.93
05/14/2021,$307.89,4357291,$292.15,$309.18,$292.15
05/13/2021,$290.16,4608514,$293.98,$296.61,$275.8
05/12/2021,$289.7,3419846,$291.05,$296.53,$282.405
05/11/2021,$300.25,4084394,$273.91,$302,$273.2
05/10/2021,$288.49,2507782,$293.01,$293.94,$286.04
05/07/2021,$295.24,2446247,$295.437,$304.697,$292.71
05/06/2021,$293.05,3369092,$295.2,$295.2,$285.6101
05/05/2021,$297.59,2582590,$306.53,$310.9799,$294.5
05/04/2021,$304.85,3727585,$310.96,$311.5,$298.77
05/03/2021,$313.92,2253018,$320.24,$321.125,$311.53
04/30/2021,$319.57,2152491,$318.03,$326.279,$317.24
04/29/2021,$321.1,3121077,$331.16,$332.5,$318.89
04/28/2021,$331.25,1437552,$330.24,$334.7011,$326.045
04/27/2021,$333.49,2208306,$336.39,$341.68,$330.89
04/26/2021,$336.42,2286662,$337.51,$337.9999,$329.21
04/23/2021,$336.88,2446094,$331.49,$338.55,$328.24
04/22/2021,$328.32,3328347,$322.665,$338.05,$322.665
04/21/2021,$322.76,1917537,$317.01,$323.11,$313.5
04/20/2021,$321.78,2282512,$326.73,$327.55,$316.3601
04/19/2021,$324.33,3131938,$327.52,$337.795,$320.5
04/16/2021,$329.95,2476528,$330.27,$333.75,$326.87
04/15/2021,$332.38,3360706,$334.145,$338.42,$327.46
04/14/2021,$329.2,2844896,$344.72,$345.02,$328.63
04/13/2021,$342.75,5298165,$327.3584,$343.7075,$325.5
04/12/2021,$321.51,2964475,$318.1,$322.3799,$315.19
04/09/2021,$322.65,3216481,$329.103,$329.82,$319.42
04/08/2021,$331.28,2821481,$326.85,$333.9899,$326
04/07/2021,$323.08,4197653,$329.11,$333.44,$319.23
04/06/2021,$329.79,3767050,$323.75,$332.66,$321.66
04/05/2021,$323.96,3024709,$327.83,$328.4999,$313.1
04/01/2021,$326.23,2853899,$325.98,$338.91,$325.5
03/31/2021,$321.29,2773222,$315.235,$325.74,$311.13
03/30/2021,$313.19,2837135,$305,$314.88,$302.32
03/29/2021,$308.39,3041416,$317.07,$322.97,$305.78
03/26/2021,$319.95,3219843,$312.89,$320,$306.75
03/25/2021,$314.85,3564820,$310.95,$320.63,$308.31
03/24/2021,$314.96,4924523,$338.6754,$339.99,$314.3504
03/23/2021,$339.76,5723818,$330,$347.4,$329.3523
03/22/2021,$328.5,2947934,$329.45,$333.8899,$327.01
03/19/2021,$326.26,4981385,$316.83,$327.9773,$313.63
03/18/2021,$316.32,5446757,$330,$330.33,$316
03/17/2021,$336.65,3593229,$328.57,$340.54,$322.66
03/16/2021,$335.08,3333166,$351.99,$355.49,$333.69
03/15/2021,$350,1993509,$347.076,$351.56,$343.5
03/12/2021,$346.39,2960750,$342.01,$350.44,$338.43
03/11/2021,$355.17,3915392,$347.99,$357.3983,$338.8
03/10/2021,$336.03,4729969,$347.99,$355.69,$333.0101
03/09/2021,$342.11,5705183,$331.95,$343.576,$320.8
03/08/2021,$310.93,6899076,$334.99,$339.35,$309
03/05/2021,$337.43,8255524,$345.39,$347.75,$314.38
03/04/2021,$343.09,10328080,$347.8,$358.2999,$333
03/03/2021,$341.57,15526030,$383,$383.25,$339
03/02/2021,$372.79,18156570,$439.6,$440,$371.82
03/01/2021,$409.66,10044700,$388.66,$416.2,$387.01
02/26/2021,$373.61,4702413,$367.95,$377.094,$356.1709
02/25/2021,$364.73,4585104,$383.78,$387.655,$361.01
02/24/2021,$385.23,3442360,$383.13,$388.675,$375.62
02/23/2021,$388.16,5558188,$371.01,$389.99,$351.81
02/22/2021,$394.34,4340255,$408.5,$411.72,$390.6
02/19/2021,$417.26,2195043,$419.22,$425.99,$414.5
02/18/2021,$417.91,2645328,$426.75,$428.88,$414
02/17/2021,$429.42,4006475,$440.02,$441.2,$418.25
02/16/2021,$444.51,4249151,$438.797,$451.77,$436.7
02/12/2021,$433.11,2077846,$431.52,$435,$423.13
02/11/2021,$432.77,3502618,$433.99,$443.75,$429.51
02/10/2021,$431,4738316,$431.89,$441.22,$416.1443
02/09/2021,$430.03,5115390,$411.6946,$434.67,$410.3128
02/08/2021,$410.81,3737875,$420.74,$422,$406.5
02/05/2021,$419.59,9759071,$387.86,$420,$387.86
02/04/2021,$389.98,2528066,$383.5,$390,$376.87
02/03/2021,$380.47,3433077,$395.79,$395.79,$379
02/02/2021,$391.84,3780072,$384.5,$394.89,$378.6801
02/01/2021,$381.93,3443852,$369,$382.78,$368.13
01/29/2021,$372.07,3958970,$379,$385.91,$358.6201
01/28/2021,$378.59,3374206,$368,$383.3139,$363.86
01/27/2021,$370.74,4557483,$367.5,$384.2544,$362.7655
01/26/2021,$374.39,5151261,$391.08,$395.8199,$372.2
01/25/2021,$391.83,5178085,$388.99,$398.8,$378.27
01/22/2021,$383.4,2791585,$380.99,$385.2899,$376.38
01/21/2021,$382.81,5180798,$383.03,$387.21,$372.03
01/20/2021,$382.8,5713892,$399.11,$399.53,$378.3187
01/19/2021,$393.87,5709437,$391.01,$396.77,$385.5101
01/15/2021,$384.53,12799510,$397.71,$404.44,$382.0701
01/14/2021,$383.24,9310967,$371,$384.95,$370.5
01/13/2021,$364.63,14056550,$360,$384.23,$348.6512
01/12/2021,$356.81,8972461,$333.2,$358.9,$331.1
01/11/2021,$337.71,3360357,$344.98,$349.96,$336.85
01/08/2021,$349.61,5009213,$345.2,$350,$340.34
01/07/2021,$342.5,5601170,$346,$354.48,$341.6
01/06/2021,$344.41,7124614,$351,$352.94,$341.92
01/05/2021,$360.83,4983521,$360.39,$365.01,$349
01/04/2021,$359.98,8598300,$340.4,$363.09,$339.2
12/31/2020,$337.32,6559744,$351.77,$351.83,$336.1
12/30/2020,$353.4,5474464,$358.42,$358.7,$345.4
12/29/2020,$353.75,6080283,$350.6597,$359.9072,$350.13
12/28/2020,$351.39,9454792,$370.4,$373.28,$349.0197
12/24/2020,$375.17,3850734,$383.88,$384.88,$375
12/23/2020,$383.88,9554390,$402,$402.6,$378.58
12/22/2020,$409,4218767,$408.5,$413.5,$396.5
12/21/2020,$408.97,8557350,$418.07,$427.7594,$404.58
12/18/2020,$406.01,6174772,$403.8,$408.11,$398.25
12/17/2020,$401.62,3792528,$408.72,$409.03,$399.56
12/16/2020,$404,4158539,$400.4861,$406.5579,$393.46
12/15/2020,$399.43,5144653,$398.505,$410.32,$395.08
12/14/2020,$395.99,6820120,$388.95,$396.75,$376.68
12/11/2020,$397.01,4677441,$395.35,$397.3393,$384.6136
12/10/2020,$397.96,4572146,$382.73,$399,$380.27
12/09/2020,$385.36,8956659,$406.748,$409.99,$381.5
12/08/2020,$412,5319440,$408.87,$419.5,$406.75
12/07/2020,$407.85,4427276,$411,$416.8,$405.4538
12/04/2020,$410.01,4447314,$409.26,$418.88,$408.1861
12/03/2020,$413.54,6306724,$413,$419.17,$405.02
12/02/2020,$412.86,10962840,$399,$424.55,$394.57
12/01/2020,$406.31,20916100,$434.72,$434.99,$401.72
11/30/2020,$478.36,16646500,$485.7,$486.83,$460
11/27/2020,$471.61,7276411,$453.99,$472.04,$449
11/25/2020,$443.72,8763739,$435.85,$448.48,$433.3301
11/24/2020,$427.55,6148416,$421.505,$438.8323,$420.01
11/23/2020,$430.28,8486030,$432.01,$436.513,$417.88
11/20/2020,$439.6,12586600,$418.55,$445.3,$415.56
11/19/2020,$414.29,8007026,$408.99,$427.89,$407.5
11/18/2020,$415.04,10974220,$399,$423.5,$390.22
11/17/2020,$401.63,6972081,$406.29,$411.5,$396.32
11/16/2020,$399.15,12054430,$382.6,$400.8,$375.1
11/13/2020,$403.58,11773790,$425.99,$428.4685,$396.87
11/12/2020,$428.64,14935980,$427.85,$435.75,$419.61
11/11/2020,$413.34,16691080,$391.65,$419.8,$385
11/10/2020,$376.01,20751950,$412.504,$414.45,$366.28
11/09/2020,$413.24,18033550,$433,$446.47,$402
11/06/2020,$500.11,4265950,$494.66,$505.88,$482.73
11/05/2020,$496.73,6379939,$497.99,$499.35,$480.761
11/04/2020,$483.7,8048450,$471.92,$484.94,$455.4
11/03/2020,$451.51,6496995,$456.328,$461.88,$445.01
11/02/2020,$453,8051893,$462.29,$477,$440
10/30/2020,$460.91,8715083,$481.5,$495.95,$457.0201
10/29/2020,$489.68,9207566,$521.19,$525.455,$483.5
10/28/2020,$516.01,8810070,$549.5,$553.8594,$511.5001
10/27/2020,$538.99,7227645,$525.22,$540,$513.3
10/26/2020,$517.79,10080800,$520.489,$541.105,$510.31
10/23/2020,$511.52,5377118,$522.33,$526.9999,$505.41
10/22/2020,$520.54,8100869,$521.78,$530.4299,$503.47
10/21/2020,$513.19,9215428,$535.88,$551.66,$511.78
10/20/2020,$537.02,12098180,$572.33,$575.69,$534.59
10/19/2020,$568.34,15193230,$572.5,$588.84,$562.55
10/16/2020,$559,13745750,$544,$565.45,$543.25
10/15/2020,$536.4,16520600,$509.08,$540.05,$506.5
10/14/2020,$509.25,8327654,$518.78,$519.8,$498.6
10/13/2020,$518.79,8941474,$494,$520,$493
